A;RO;RO1;MOTORWAY;2016;145;;
A;RO;RO1;MOTORWAY;2017;145;;
A;RO;RO11;MOTORWAY;2013;52;;
A;RO;RO11;MOTORWAY;2014;52;;
A;RO;RO11;MOTORWAY;2015;52;;
A;RO;RO11;MOTORWAY;2016;52;;
A;RO;RO11;MOTORWAY;2017;52;;
A;RO;RO12;MOTORWAY;2013;55;;
A;RO;RO12;MOTORWAY;2014;93;;
A;RO;RO12;MOTORWAY;2015;93;;
A;RO;RO12;MOTORWAY;2016;93;;
A;RO;RO12;MOTORWAY;2017;93;;
A;RO;RO2;MOTORWAY;2013;74;;
A;RO;RO2;MOTORWAY;2014;74;;
A;RO;RO2;MOTORWAY;2015;74;;
A;RO;RO2;MOTORWAY;2016;74;;
A;RO;RO2;MOTORWAY;2017;74;;
A;RO;RO21;MOTORWAY;2013;0;;
A;RO;RO21;MOTORWAY;2014;0;;
A;RO;RO21;MOTORWAY;2015;0;;
A;RO;RO21;MOTORWAY;2016;0;;
A;RO;RO21;MOTORWAY;2017;0;;
A;RO;RO22;MOTORWAY;2013;74;;
A;RO;RO22;MOTORWAY;2014;74;;
A;RO;RO22;MOTORWAY;2015;74;;
A;RO;RO22;MOTORWAY;2016;74;;
A;RO;RO22;MOTORWAY;2017;74;;
A;RO;RO3;MOTORWAY;2013;333;;
A;RO;RO3;MOTORWAY;2014;333;;
A;RO;RO3;MOTORWAY;2015;333;;
A;RO;RO3;MOTORWAY;2016;333;;
A;RO;RO3;MOTORWAY;2017;333;;
A;RO;RO31;MOTORWAY;2013;258;;
A;RO;RO31;MOTORWAY;2014;258;;
A;RO;RO31;MOTORWAY;2015;258;;
A;RO;RO31;MOTORWAY;2016;258;;
A;RO;RO31;MOTORWAY;2017;258;;
A;RO;RO32;MOTORWAY;2013;75;;
A;RO;RO32;MOTORWAY;2014;75;;
A;RO;RO32;MOTORWAY;2015;75;;
A;RO;RO32;MOTORWAY;2016;75;;
A;RO;RO32;MOTORWAY;2017;75;;
A;RO;RO4;MOTORWAY;2013;130;;
A;RO;RO4;MOTORWAY;2014;131;;
A;RO;RO4;MOTORWAY;2015;195;;
A;RO;RO4;MOTORWAY;2016;195;;
A;RO;RO4;MOTORWAY;2017;195;;
A;RO;RO41;MOTORWAY;2013;0;;
A;RO;RO41;MOTORWAY;2014;0;;
A;RO;RO41;MOTORWAY;2015;0;;
A;RO;RO41;MOTORWAY;2016;0;;
A;RO;RO41;MOTORWAY;2017;0;;
A;RO;RO42;MOTORWAY;2013;130;;
A;RO;RO42;MOTORWAY;2014;131;;
A;RO;RO42;MOTORWAY;2015;195;;
A;RO;RO42;MOTORWAY;2016;195;;
A;RO;RO42;MOTORWAY;2017;195;;
A;RO;RO;OTHER_ROAD;2013;84065;;
A;RO;RO;OTHER_ROAD;2014;84501;;
A;RO;RO;OTHER_ROAD;2015;85173;;
A;RO;RO;OTHER_ROAD;2016;85333;;
A;RO;RO;OTHER_ROAD;2017;85333;;
A;RO;RO1;OTHER_ROAD;2013;23913;;
A;RO;RO1;OTHER_ROAD;2014;23849;;
A;RO;RO1;OTHER_ROAD;2015;23890;;
A;RO;RO1;OTHER_ROAD;2016;23991;;
A;RO;RO1;OTHER_ROAD;2017;23991;;
A;RO;RO11;OTHER_ROAD;2013;12673;;
A;RO;RO11;OTHER_ROAD;2014;12635;;
A;RO;RO11;OTHER_ROAD;2015;12627;;
A;RO;RO11;OTHER_ROAD;2016;12626;;
A;RO;RO11;OTHER_ROAD;2017;12626;;
A;RO;RO12;OTHER_ROAD;2013;11240;;
A;RO;RO12;OTHER_ROAD;2014;11214;;
A;RO;RO12;OTHER_ROAD;2015;11263;;
A;RO;RO12;OTHER_ROAD;2016;11365;;
A;RO;RO12;OTHER_ROAD;2017;11365;;
A;RO;RO2;OTHER_ROAD;2013;24953;;
A;RO;RO2;OTHER_ROAD;2014;25409;;
A;RO;RO2;OTHER_ROAD;2015;25739;;
A;RO;RO2;OTHER_ROAD;2016;25728;;
A;RO;RO2;OTHER_ROAD;2017;25728;;
A;RO;RO21;OTHER_ROAD;2013;14101;;
A;RO;RO21;OTHER_ROAD;2014;14533;;
A;RO;RO21;OTHER_ROAD;2015;14840;;
A;RO;RO21;OTHER_ROAD;2016;14830;;
A;RO;RO21;OTHER_ROAD;2017;14830;;
A;RO;RO22;OTHER_ROAD;2013;10852;;
A;RO;RO22;OTHER_ROAD;2014;10876;;
A;RO;RO22;OTHER_ROAD;2015;10899;;
A;RO;RO22;OTHER_ROAD;2016;10898;;
A;RO;RO22;OTHER_ROAD;2017;10898;;
A;RO;RO3;OTHER_ROAD;2013;13394;;
A;RO;RO3;OTHER_ROAD;2014;13401;;
A;RO;RO3;OTHER_ROAD;2015;13484;;
A;RO;RO3;OTHER_ROAD;2016;13481;;
A;RO;RO3;OTHER_ROAD;2017;13481;;
A;RO;RO31;OTHER_ROAD;2013;12574;;
A;RO;RO31;OTHER_ROAD;2014;12598;;
A;RO;RO31;OTHER_ROAD;2015;12681;;
A;RO;RO31;OTHER_ROAD;2016;12682;;
A;RO;RO31;OTHER_ROAD;2017;12682;;
A;RO;RO32;OTHER_ROAD;2013;820;;
A;RO;RO32;OTHER_ROAD;2014;803;;
A;RO;RO32;OTHER_ROAD;2015;803;;
A;RO;RO32;OTHER_ROAD;2016;799;;
A;RO;RO32;OTHER_ROAD;2017;799;;
A;RO;RO4;OTHER_ROAD;2013;21805;;
A;RO;RO4;OTHER_ROAD;2014;21842;;
A;RO;RO4;OTHER_ROAD;2015;22060;;
A;RO;RO4;OTHER_ROAD;2016;22133;;
A;RO;RO4;OTHER_ROAD;2017;22133;;
A;RO;RO41;OTHER_ROAD;2013;11228;;
A;RO;RO41;OTHER_ROAD;2014;11246;;
A;RO;RO41;OTHER_ROAD;2015;11254;;
A;RO;RO41;OTHER_ROAD;2016;11287;;
A;RO;RO41;OTHER_ROAD;2017;11287;;
A;RO;RO42;OTHER_ROAD;2013;10577;;
A;RO;RO42;OTHER_ROAD;2014;10596;;
A;RO;RO42;OTHER_ROAD;2015;10806;;
A;RO;RO42;OTHER_ROAD;2016;10846;;
A;RO;RO42;OTHER_ROAD;2017;10846;;
A;RO;RO;NAVIGABLE_CANAL;2013;132;;
A;RO;RO;NAVIGABLE_CANAL;2014;132;;
A;RO;RO;NAVIGABLE_CANAL;2015;132;;
A;RO;RO;NAVIGABLE_CANAL;2016;132;;
A;RO;RO;NAVIGABLE_CANAL;2017;132;;
A;RO;RO1;NAVIGABLE_CANAL;2013;0;;
A;RO;RO1;NAVIGABLE_CANAL;2014;0;;
A;RO;RO1;NAVIGABLE_CANAL;2015;0;;
A;RO;RO1;NAVIGABLE_CANAL;2016;0;;
A;RO;RO1;NAVIGABLE_CANAL;2017;0;;
A;RO;RO11;NAVIGABLE_CANAL;2013;0;;
A;RO;RO11;NAVIGABLE_CANAL;2014;0;;
A;RO;RO11;NAVIGABLE_CANAL;2015;0;;
A;RO;RO11;NAVIGABLE_CANAL;2016;0;;
A;RO;RO11;NAVIGABLE_CANAL;2017;0;;
A;RO;RO12;NAVIGABLE_CANAL;2013;0;;
A;RO;RO12;NAVIGABLE_CANAL;2014;0;;
A;RO;RO12;NAVIGABLE_CANAL;2015;0;;
A;RO;RO12;NAVIGABLE_CANAL;2016;0;;
A;RO;RO12;NAVIGABLE_CANAL;2017;0;;
A;RO;RO2;NAVIGABLE_CANAL;2013;92;;
A;RO;RO2;NAVIGABLE_CANAL;2014;92;;
A;RO;RO2;NAVIGABLE_CANAL;2015;92;;
A;RO;RO2;NAVIGABLE_CANAL;2016;92;;
A;RO;RO2;NAVIGABLE_CANAL;2017;92;;
A;RO;RO21;NAVIGABLE_CANAL;2013;0;;
A;RO;RO21;NAVIGABLE_CANAL;2014;0;;
A;RO;RO21;NAVIGABLE_CANAL;2015;0;;
A;RO;RO21;NAVIGABLE_CANAL;2016;0;;
A;RO;RO21;NAVIGABLE_CANAL;2017;0;;
A;RO;RO22;NAVIGABLE_CANAL;2013;92;;
A;RO;RO22;NAVIGABLE_CANAL;2014;92;;
A;RO;RO22;NAVIGABLE_CANAL;2015;92;;
A;RO;RO22;NAVIGABLE_CANAL;2016;92;;
A;RO;RO22;NAVIGABLE_CANAL;2017;92;;
A;RO;RO3;NAVIGABLE_CANAL;2013;0;;
A;RO;RO3;NAVIGABLE_CANAL;2014;0;;
A;RO;RO3;NAVIGABLE_CANAL;2015;0;;
A;RO;RO3;NAVIGABLE_CANAL;2016;0;;
A;RO;RO3;NAVIGABLE_CANAL;2017;0;;
A;RO;RO31;NAVIGABLE_CANAL;2013;0;;
A;RO;RO31;NAVIGABLE_CANAL;2014;0;;
A;RO;RO31;NAVIGABLE_CANAL;2015;0;;
A;RO;RO31;NAVIGABLE_CANAL;2016;0;;
A;RO;RO31;NAVIGABLE_CANAL;2017;0;;
A;RO;RO32;NAVIGABLE_CANAL;2013;0;;
A;RO;RO32;NAVIGABLE_CANAL;2014;0;;
A;RO;RO32;NAVIGABLE_CANAL;2015;0;;
A;RO;RO32;NAVIGABLE_CANAL;2016;0;;
A;RO;RO32;NAVIGABLE_CANAL;2017;0;;
A;RO;RO4;NAVIGABLE_CANAL;2013;40;;
A;RO;RO4;NAVIGABLE_CANAL;2014;40;;
A;RO;RO4;NAVIGABLE_CANAL;2015;40;;
A;RO;RO4;NAVIGABLE_CANAL;2016;40;;
A;RO;RO4;NAVIGABLE_CANAL;2017;40;;
A;RO;RO41;NAVIGABLE_CANAL;2013;0;;
A;RO;RO41;NAVIGABLE_CANAL;2014;0;;
A;RO;RO41;NAVIGABLE_CANAL;2015;0;;
A;RO;RO41;NAVIGABLE_CANAL;2016;0;;
A;RO;RO41;NAVIGABLE_CANAL;2017;0;;
A;RO;RO42;NAVIGABLE_CANAL;2013;40;;
A;RO;RO42;NAVIGABLE_CANAL;2014;40;;
A;RO;RO42;NAVIGABLE_CANAL;2015;40;;
A;RO;RO42;NAVIGABLE_CANAL;2016;40;;
A;RO;RO42;NAVIGABLE_CANAL;2017;40;;
A;RO;RO;NAVIGABLE_RIVER_LAKE;2013;1647;;
A;RO;RO;NAVIGABLE_RIVER_LAKE;2014;1647;;
A;RO;RO;NAVIGABLE_RIVER_LAKE;2015;1647;;
A;RO;RO;NAVIGABLE_RIVER_LAKE;2016;1647;;
A;RO;RO;NAVIGABLE_RIVER_LAKE;2017;1647;;
A;RO;RO1;NAVIGABLE_RIVER_LAKE;2013;0;;
A;RO;RO1;NAVIGABLE_RIVER_LAKE;2014;0;;
A;RO;RO1;NAVIGABLE_RIVER_LAKE;2015;0;;
A;RO;RO1;NAVIGABLE_RIVER_LAKE;2016;0;;
A;RO;RO1;NAVIGABLE_RIVER_LAKE;2017;0;;
A;RO;RO11;NAVIGABLE_RIVER_LAKE;2013;0;;
A;RO;RO11;NAVIGABLE_RIVER_LAKE;2014;0;;
A;RO;RO11;NAVIGABLE_RIVER_LAKE;2015;0;;
A;RO;RO11;NAVIGABLE_RIVER_LAKE;2016;0;;
A;RO;RO11;NAVIGABLE_RIVER_LAKE;2017;0;;
A;RO;RO12;NAVIGABLE_RIVER_LAKE;2013;0;;
A;RO;RO12;NAVIGABLE_RIVER_LAKE;2014;0;;
A;RO;RO12;NAVIGABLE_RIVER_LAKE;2015;0;;
A;RO;RO12;NAVIGABLE_RIVER_LAKE;2016;0;;
A;RO;RO12;NAVIGABLE_RIVER_LAKE;2017;0;;
A;RO;RO2;NAVIGABLE_RIVER_LAKE;2013;716;;
A;RO;RO2;NAVIGABLE_RIVER_LAKE;2014;716;;
A;RO;RO2;NAVIGABLE_RIVER_LAKE;2015;716;;
A;RO;RO2;NAVIGABLE_RIVER_LAKE;2016;716;;
A;RO;RO2;NAVIGABLE_RIVER_LAKE;2017;716;;
A;RO;RO21;NAVIGABLE_RIVER_LAKE;2013;30;;
